filename,width,height,class,xmin,ymin,xmax,ymax
146254247_jpg.rf.37b10b3a01168f0708990a63a48efdcd.jpg,640,640,JC,272,311,315,333
146254247_jpg.rf.37b10b3a01168f0708990a63a48efdcd.jpg,640,640,AH,275,364,317,384
146254247_jpg.rf.37b10b3a01168f0708990a63a48efdcd.jpg,640,640,AH,130,468,172,487
092623285_jpg.rf.375c0d8cc2b1941444ba38c950545dc5.jpg,640,640,4H,393,179,429,209
092623285_jpg.rf.375c0d8cc2b1941444ba38c950545dc5.jpg,640,640,7S,368,201,406,240
092623285_jpg.rf.375c0d8cc2b1941444ba38c950545dc5.jpg,640,640,KH,329,226,360,267
092623285_jpg.rf.375c0d8cc2b1941444ba38c950545dc5.jpg,640,640,KH,164,151,194,193
367130772_jpg.rf.369a30be8ab91bab0e804dac4a07bba4.jpg,640,640,QS,101,413,159,458
367130772_jpg.rf.369a30be8ab91bab0e804dac4a07bba4.jpg,640,640,JC,156,353,204,408
367130772_jpg.rf.369a30be8ab91bab0e804dac4a07bba4.jpg,640,640,4H,211,311,251,367
367130772_jpg.rf.369a30be8ab91bab0e804dac4a07bba4.jpg,640,640,4H,467,401,508,457
533122935_jpg.rf.36dff59777559807d78a2981470aca43.jpg,640,640,AH,260,133,297,191
533122935_jpg.rf.36dff59777559807d78a2981470aca43.jpg,640,640,6H,334,114,366,176
533122935_jpg.rf.36dff59777559807d78a2981470aca43.jpg,640,640,JS,388,123,413,184
533122935_jpg.rf.36dff59777559807d78a2981470aca43.jpg,640,640,JS,553,334,577,396
762985224_jpg.rf.3838722e0e182de485c4b9cb6d604c05.jpg,640,640,8S,324,145,342,188
762985224_jpg.rf.3838722e0e182de485c4b9cb6d604c05.jpg,640,640,4C,360,150,381,192
762985224_jpg.rf.3838722e0e182de485c4b9cb6d604c05.jpg,640,640,6H,417,175,445,215
762985224_jpg.rf.3838722e0e182de485c4b9cb6d604c05.jpg,640,640,6H,445,351,475,392
171849661_jpg.rf.36ed58b04f875ae70e20759e4adc0ef0.jpg,640,640,JH,395,178,447,222
171849661_jpg.rf.36ed58b04f875ae70e20759e4adc0ef0.jpg,640,640,4S,425,221,482,263
171849661_jpg.rf.36ed58b04f875ae70e20759e4adc0ef0.jpg,640,640,4C,446,278,508,315
171849661_jpg.rf.36ed58b04f875ae70e20759e4adc0ef0.jpg,640,640,4C,311,512,373,549
688464033_jpg.rf.31688bdc5d2c1eae4f742fa85de9a00e.jpg,640,640,10D,382,345,417,383
688464033_jpg.rf.31688bdc5d2c1eae4f742fa85de9a00e.jpg,640,640,4H,343,364,368,405
688464033_jpg.rf.31688bdc5d2c1eae4f742fa85de9a00e.jpg,640,640,5H,293,373,315,415
688464033_jpg.rf.31688bdc5d2c1eae4f742fa85de9a00e.jpg,640,640,5H,166,246,188,290
919881890_jpg.rf.387e78d343e5bbfd10f9858cdaced919.jpg,640,640,JD,472,325,496,368
919881890_jpg.rf.387e78d343e5bbfd10f9858cdaced919.jpg,640,640,5S,440,335,462,378
919881890_jpg.rf.387e78d343e5bbfd10f9858cdaced919.jpg,640,640,5H,380,330,400,372
919881890_jpg.rf.387e78d343e5bbfd10f9858cdaced919.jpg,640,640,5H,291,175,311,218
694570558_jpg.rf.386e79fe12aa972e90e99764898e8609.jpg,640,640,KD,170,176,207,240
694570558_jpg.rf.386e79fe12aa972e90e99764898e8609.jpg,640,640,10H,245,170,271,233
694570558_jpg.rf.386e79fe12aa972e90e99764898e8609.jpg,640,640,10S,310,185,348,248
694570558_jpg.rf.386e79fe12aa972e90e99764898e8609.jpg,640,640,10S,415,441,453,505
710900469_jpg.rf.386059ffd011f29b9ed5313be01c271c.jpg,640,640,5H,174,345,206,384
710900469_jpg.rf.386059ffd011f29b9ed5313be01c271c.jpg,640,640,4D,213,330,237,372
710900469_jpg.rf.386059ffd011f29b9ed5313be01c271c.jpg,640,640,2H,261,319,283,362
710900469_jpg.rf.386059ffd011f29b9ed5313be01c271c.jpg,640,640,2H,385,447,407,491
342845764_jpg.rf.397d1eebb646b86c10fdb02f1422d262.jpg,640,640,6C,479,203,534,257
342845764_jpg.rf.397d1eebb646b86c10fdb02f1422d262.jpg,640,640,JS,432,233,475,290
342845764_jpg.rf.397d1eebb646b86c10fdb02f1422d262.jpg,640,640,3H,366,270,406,334
342845764_jpg.rf.397d1eebb646b86c10fdb02f1422d262.jpg,640,640,3H,133,118,173,182
071833736_jpg.rf.38949f5285ec33e5d756ed39bde20e13.jpg,640,640,5H,236,425,263,467
071833736_jpg.rf.38949f5285ec33e5d756ed39bde20e13.jpg,640,640,9H,201,406,233,444
071833736_jpg.rf.38949f5285ec33e5d756ed39bde20e13.jpg,640,640,4D,172,377,208,408
071833736_jpg.rf.38949f5285ec33e5d756ed39bde20e13.jpg,640,640,4D,206,203,243,234
346032305_jpg.rf.3a7bcfde5ed947c4dff348eae335ccce.jpg,640,640,JH,364,260,424,292
346032305_jpg.rf.3a7bcfde5ed947c4dff348eae335ccce.jpg,640,640,AS,380,322,442,351
346032305_jpg.rf.3a7bcfde5ed947c4dff348eae335ccce.jpg,640,640,AH,380,392,442,420
346032305_jpg.rf.3a7bcfde5ed947c4dff348eae335ccce.jpg,640,640,AH,158,551,220,580
578159444_jpg.rf.39e202876b29f0fdc5b38f61f19f7556.jpg,640,640,6S,252,423,292,454
578159444_jpg.rf.39e202876b29f0fdc5b38f61f19f7556.jpg,640,640,AS,279,391,316,424
578159444_jpg.rf.39e202876b29f0fdc5b38f61f19f7556.jpg,640,640,6H,308,364,340,402
578159444_jpg.rf.39e202876b29f0fdc5b38f61f19f7556.jpg,640,640,6H,482,410,515,447
970798548_jpg.rf.398d5aae40dc9099c404f22707d9b19b.jpg,640,640,9D,45,303,103,347
970798548_jpg.rf.398d5aae40dc9099c404f22707d9b19b.jpg,640,640,6H,100,244,148,296
970798548_jpg.rf.398d5aae40dc9099c404f22707d9b19b.jpg,640,640,6S,147,213,193,271
970798548_jpg.rf.398d5aae40dc9099c404f22707d9b19b.jpg,640,640,6S,407,312,453,371
670563608_jpg.rf.37ddc761fae5bac51866806686e1b766.jpg,640,640,8D,179,297,241,336
670563608_jpg.rf.37ddc761fae5bac51866806686e1b766.jpg,640,640,QS,168,243,230,272
670563608_jpg.rf.37ddc761fae5bac51866806686e1b766.jpg,640,640,10D,168,189,231,215
670563608_jpg.rf.37ddc761fae5bac51866806686e1b766.jpg,640,640,10D,391,30,456,57
529268360_jpg.rf.39455a6dd53079cb11129c2514447aa6.jpg,640,640,AC,441,297,479,329
529268360_jpg.rf.39455a6dd53079cb11129c2514447aa6.jpg,640,640,3D,455,333,499,362
529268360_jpg.rf.39455a6dd53079cb11129c2514447aa6.jpg,640,640,JH,462,397,504,415
529268360_jpg.rf.39455a6dd53079cb11129c2514447aa6.jpg,640,640,JH,332,515,374,533
352516544_jpg.rf.3dab1a6a3fe6b43a6b3fe1ddf8ff3462.jpg,640,640,AC,159,508,221,536
352516544_jpg.rf.3dab1a6a3fe6b43a6b3fe1ddf8ff3462.jpg,640,640,4C,172,447,233,481
352516544_jpg.rf.3dab1a6a3fe6b43a6b3fe1ddf8ff3462.jpg,640,640,5D,207,368,268,411
352516544_jpg.rf.3dab1a6a3fe6b43a6b3fe1ddf8ff3462.jpg,640,640,5D,483,332,545,374
745773749_jpg.rf.3dd3d23f7fe53f68f648861b151912a2.jpg,640,640,3S,482,190,545,217
745773749_jpg.rf.3dd3d23f7fe53f68f648861b151912a2.jpg,640,640,8D,471,243,536,273
745773749_jpg.rf.3dd3d23f7fe53f68f648861b151912a2.jpg,640,640,JH,448,304,504,345
745773749_jpg.rf.3dd3d23f7fe53f68f648861b151912a2.jpg,640,640,JH,187,367,243,408
566563281_jpg.rf.360cfc719724b8ccee7e532386318d5c.jpg,640,640,5C,408,538,441,601
566563281_jpg.rf.360cfc719724b8ccee7e532386318d5c.jpg,640,640,7H,337,511,380,573
566563281_jpg.rf.360cfc719724b8ccee7e532386318d5c.jpg,640,640,9H,271,464,319,517
566563281_jpg.rf.360cfc719724b8ccee7e532386318d5c.jpg,640,640,9H,296,189,344,243
812237549_jpg.rf.3a6423a85715444aced47262fa23800f.jpg,640,640,5H,200,127,231,167
812237549_jpg.rf.3a6423a85715444aced47262fa23800f.jpg,640,640,5H,227,159,263,195
812237549_jpg.rf.3a6423a85715444aced47262fa23800f.jpg,640,640,5C,252,208,293,239
812237549_jpg.rf.3a6423a85715444aced47262fa23800f.jpg,640,640,5C,170,367,212,397
601284549_jpg.rf.3e52cf5b45d65b8673c24c87ed248aa2.jpg,640,640,QD,215,368,276,409
601284549_jpg.rf.3e52cf5b45d65b8673c24c87ed248aa2.jpg,640,640,4D,244,327,298,373
601284549_jpg.rf.3e52cf5b45d65b8673c24c87ed248aa2.jpg,640,640,JD,303,271,348,325
601284549_jpg.rf.3e52cf5b45d65b8673c24c87ed248aa2.jpg,640,640,JD,567,315,613,370
793476488_jpg.rf.391860d0d715c57bc7f596e1267ded98.jpg,640,640,4H,269,130,303,164
793476488_jpg.rf.391860d0d715c57bc7f596e1267ded98.jpg,640,640,KC,286,153,326,195
793476488_jpg.rf.391860d0d715c57bc7f596e1267ded98.jpg,640,640,9D,305,195,345,223
793476488_jpg.rf.391860d0d715c57bc7f596e1267ded98.jpg,640,640,9D,226,356,266,385
774269131_jpg.rf.3ba23df1ebdb7d0ae12a79f0cbbeb6c4.jpg,640,640,KC,320,277,388,310
774269131_jpg.rf.3ba23df1ebdb7d0ae12a79f0cbbeb6c4.jpg,640,640,6C,319,318,383,354
774269131_jpg.rf.3ba23df1ebdb7d0ae12a79f0cbbeb6c4.jpg,640,640,JH,293,382,349,424
774269131_jpg.rf.3ba23df1ebdb7d0ae12a79f0cbbeb6c4.jpg,640,640,JH,31,445,87,486
555842654_jpg.rf.3e22595ac7b15e6cfdbf7e0fc892fe7d.jpg,640,640,2D,217,251,256,313
555842654_jpg.rf.3e22595ac7b15e6cfdbf7e0fc892fe7d.jpg,640,640,4S,271,239,303,301
555842654_jpg.rf.3e22595ac7b15e6cfdbf7e0fc892fe7d.jpg,640,640,4D,354,240,379,303
555842654_jpg.rf.3e22595ac7b15e6cfdbf7e0fc892fe7d.jpg,640,640,4D,515,463,540,526
791094798_jpg.rf.3c34c6e7d81ea952351b655cb19ccce8.jpg,640,640,JH,282,405,340,439
791094798_jpg.rf.3c34c6e7d81ea952351b655cb19ccce8.jpg,640,640,8D,258,344,321,380
791094798_jpg.rf.3c34c6e7d81ea952351b655cb19ccce8.jpg,640,640,KH,252,275,314,303
791094798_jpg.rf.3c34c6e7d81ea952351b655cb19ccce8.jpg,640,640,KH,461,97,524,124
723621608_jpg.rf.3b8498fd278ef7b28391ec635c9be7fb.jpg,640,640,8D,122,145,164,204
723621608_jpg.rf.3b8498fd278ef7b28391ec635c9be7fb.jpg,640,640,7H,194,123,228,187
723621608_jpg.rf.3b8498fd278ef7b28391ec635c9be7fb.jpg,640,640,AS,270,123,299,185
723621608_jpg.rf.3b8498fd278ef7b28391ec635c9be7fb.jpg,640,640,AS,429,349,455,412
764314639_jpg.rf.3c12f6493144dbaeb210ba4ff272a655.jpg,640,640,7D,275,100,296,142
764314639_jpg.rf.3c12f6493144dbaeb210ba4ff272a655.jpg,640,640,8S,306,110,332,152
764314639_jpg.rf.3c12f6493144dbaeb210ba4ff272a655.jpg,640,640,AC,346,138,376,177
764314639_jpg.rf.3c12f6493144dbaeb210ba4ff272a655.jpg,640,640,AC,360,315,390,354
604883171_jpg.rf.3cf4d609a11cb16d8dbb0b182812cd7d.jpg,640,640,2D,270,157,295,199
604883171_jpg.rf.3cf4d609a11cb16d8dbb0b182812cd7d.jpg,640,640,JH,317,155,336,197
604883171_jpg.rf.3cf4d609a11cb16d8dbb0b182812cd7d.jpg,640,640,9S,351,157,373,199
604883171_jpg.rf.3cf4d609a11cb16d8dbb0b182812cd7d.jpg,640,640,9S,442,311,463,354
720560361_jpg.rf.3cb0c11b20d02d8a9051ba92d018a432.jpg,640,640,2S,65,233,123,278
720560361_jpg.rf.3cb0c11b20d02d8a9051ba92d018a432.jpg,640,640,7S,112,174,168,231
720560361_jpg.rf.3cb0c11b20d02d8a9051ba92d018a432.jpg,640,640,QC,160,148,210,205
720560361_jpg.rf.3cb0c11b20d02d8a9051ba92d018a432.jpg,640,640,QC,420,227,469,284
956000668_jpg.rf.3e65d0048f8bda4bf13cdd044e95dcaf.jpg,640,640,7C,257,171,312,228
956000668_jpg.rf.3e65d0048f8bda4bf13cdd044e95dcaf.jpg,640,640,4D,294,233,351,274
956000668_jpg.rf.3e65d0048f8bda4bf13cdd044e95dcaf.jpg,640,640,QD,319,298,381,336
956000668_jpg.rf.3e65d0048f8bda4bf13cdd044e95dcaf.jpg,640,640,QD,178,529,239,567
992604199_jpg.rf.3b35adaca4cb06c7c7a0cc345535f750.jpg,640,640,2D,418,497,436,540
992604199_jpg.rf.3b35adaca4cb06c7c7a0cc345535f750.jpg,640,640,2C,378,491,403,533
992604199_jpg.rf.3b35adaca4cb06c7c7a0cc345535f750.jpg,640,640,AH,331,470,357,510
992604199_jpg.rf.3b35adaca4cb06c7c7a0cc345535f750.jpg,640,640,AH,301,294,327,334
393044471_jpg.rf.3bc96215f8a4e1fdf3ea2004b16c6127.jpg,640,640,9H,403,280,465,317
393044471_jpg.rf.3bc96215f8a4e1fdf3ea2004b16c6127.jpg,640,640,KC,359,327,430,378
393044471_jpg.rf.3bc96215f8a4e1fdf3ea2004b16c6127.jpg,640,640,KS,326,371,382,428
393044471_jpg.rf.3bc96215f8a4e1fdf3ea2004b16c6127.jpg,640,640,KS,57,327,123,383
533187786_jpg.rf.3cbc13ef95fac0bfa320ee1198b166c8.jpg,640,640,4S,83,342,145,371
533187786_jpg.rf.3cbc13ef95fac0bfa320ee1198b166c8.jpg,640,640,9D,91,279,154,307
533187786_jpg.rf.3cbc13ef95fac0bfa320ee1198b166c8.jpg,640,640,2D,111,206,173,244
533187786_jpg.rf.3cbc13ef95fac0bfa320ee1198b166c8.jpg,640,640,2D,377,128,437,167
773130797_jpg.rf.3ace770f2e83e5eba05a255a7b2389de.jpg,640,640,KH,179,455,221,477
773130797_jpg.rf.3ace770f2e83e5eba05a255a7b2389de.jpg,640,640,9D,182,420,225,440
773130797_jpg.rf.3ace770f2e83e5eba05a255a7b2389de.jpg,640,640,8D,195,375,237,400
773130797_jpg.rf.3ace770f2e83e5eba05a255a7b2389de.jpg,640,640,8D,364,316,406,341
236866252_jpg.rf.3a341fd441fce00b0177edd49abea4e6.jpg,640,640,JC,431,363,485,412
236866252_jpg.rf.3a341fd441fce00b0177edd49abea4e6.jpg,640,640,QD,397,405,450,455
236866252_jpg.rf.3a341fd441fce00b0177edd49abea4e6.jpg,640,640,7H,344,446,393,506
236866252_jpg.rf.3a341fd441fce00b0177edd49abea4e6.jpg,640,640,7H,77,356,127,416
901285933_jpg.rf.413b7ccab0beff2ec0fb00749b436260.jpg,640,640,6D,240,279,268,319
901285933_jpg.rf.413b7ccab0beff2ec0fb00749b436260.jpg,640,640,QC,281,269,307,311
901285933_jpg.rf.413b7ccab0beff2ec0fb00749b436260.jpg,640,640,QS,341,267,360,309
901285933_jpg.rf.413b7ccab0beff2ec0fb00749b436260.jpg,640,640,QS,442,413,460,455
806454126_jpg.rf.4180f92d44c1af806f726eb6fc44b405.jpg,640,640,8H,296,531,354,577
806454126_jpg.rf.4180f92d44c1af806f726eb6fc44b405.jpg,640,640,8C,275,483,337,525
806454126_jpg.rf.4180f92d44c1af806f726eb6fc44b405.jpg,640,640,4H,261,415,323,445
806454126_jpg.rf.4180f92d44c1af806f726eb6fc44b405.jpg,640,640,4H,447,216,510,247
884614167_jpg.rf.3e86444af0b429dfb8acd37a0ac00456.jpg,640,640,9C,157,470,194,506
884614167_jpg.rf.3e86444af0b429dfb8acd37a0ac00456.jpg,640,640,AH,138,444,175,472
884614167_jpg.rf.3e86444af0b429dfb8acd37a0ac00456.jpg,640,640,3S,116,396,160,422
884614167_jpg.rf.3e86444af0b429dfb8acd37a0ac00456.jpg,640,640,3S,224,252,268,278
263140249_jpg.rf.414aa7aecd592bcbc9a24546f1a55638.jpg,640,640,6S,289,454,331,474
263140249_jpg.rf.414aa7aecd592bcbc9a24546f1a55638.jpg,640,640,JS,298,421,340,442
263140249_jpg.rf.414aa7aecd592bcbc9a24546f1a55638.jpg,640,640,5S,317,354,359,384
263140249_jpg.rf.414aa7aecd592bcbc9a24546f1a55638.jpg,640,640,5S,495,322,536,351
886706142_jpg.rf.3f09f357ff7dcce81a52223ac0c5ba78.jpg,640,640,JC,290,272,332,294
886706142_jpg.rf.3f09f357ff7dcce81a52223ac0c5ba78.jpg,640,640,9S,298,235,340,261
886706142_jpg.rf.3f09f357ff7dcce81a52223ac0c5ba78.jpg,640,640,7C,329,176,370,212
886706142_jpg.rf.3f09f357ff7dcce81a52223ac0c5ba78.jpg,640,640,7C,510,169,550,205
899323245_jpg.rf.418a25b7d72216dc57a4bc0a0e3f2af9.jpg,640,640,KD,507,324,536,388
899323245_jpg.rf.418a25b7d72216dc57a4bc0a0e3f2af9.jpg,640,640,5D,456,320,484,384
899323245_jpg.rf.418a25b7d72216dc57a4bc0a0e3f2af9.jpg,640,640,8C,390,302,429,364
899323245_jpg.rf.418a25b7d72216dc57a4bc0a0e3f2af9.jpg,640,640,8C,307,39,347,101
345395336_jpg.rf.3f5fb107f7b20e537dfa28a43a36c71b.jpg,640,640,3H,254,139,303,198
345395336_jpg.rf.3f5fb107f7b20e537dfa28a43a36c71b.jpg,640,640,7S,284,174,340,231
345395336_jpg.rf.3f5fb107f7b20e537dfa28a43a36c71b.jpg,640,640,7D,324,246,386,292
345395336_jpg.rf.3f5fb107f7b20e537dfa28a43a36c71b.jpg,640,640,7D,223,510,285,555
136313099_jpg.rf.3fd0bf5359b404b2bc9bc37b6c5624b9.jpg,640,640,8C,351,135,381,199
136313099_jpg.rf.3fd0bf5359b404b2bc9bc37b6c5624b9.jpg,640,640,9D,406,156,443,218
136313099_jpg.rf.3fd0bf5359b404b2bc9bc37b6c5624b9.jpg,640,640,4H,468,195,510,249
136313099_jpg.rf.3fd0bf5359b404b2bc9bc37b6c5624b9.jpg,640,640,4H,490,465,532,520
331139417_jpg.rf.3f6493973f5c8e76963c063bc2c8ed24.jpg,640,640,2C,159,135,191,198
331139417_jpg.rf.3f6493973f5c8e76963c063bc2c8ed24.jpg,640,640,9D,217,159,254,221
331139417_jpg.rf.3f6493973f5c8e76963c063bc2c8ed24.jpg,640,640,4H,265,192,308,246
331139417_jpg.rf.3f6493973f5c8e76963c063bc2c8ed24.jpg,640,640,4H,289,462,331,518
562483228_jpg.rf.3eab369202b7d8dce82cead9199438e4.jpg,640,640,4S,510,321,537,361
562483228_jpg.rf.3eab369202b7d8dce82cead9199438e4.jpg,640,640,KS,477,328,504,371
562483228_jpg.rf.3eab369202b7d8dce82cead9199438e4.jpg,640,640,5D,434,333,452,375
562483228_jpg.rf.3eab369202b7d8dce82cead9199438e4.jpg,640,640,5D,319,193,338,236
321493355_jpg.rf.413880dbc4b5a29523b89b10920b84a6.jpg,640,640,9H,167,428,230,457
321493355_jpg.rf.413880dbc4b5a29523b89b10920b84a6.jpg,640,640,5H,175,374,238,403
321493355_jpg.rf.413880dbc4b5a29523b89b10920b84a6.jpg,640,640,7H,197,297,260,338
321493355_jpg.rf.413880dbc4b5a29523b89b10920b84a6.jpg,640,640,7H,462,225,526,266
864785870_jpg.rf.3ed5db0925cbd8ec60e6eaf18d7fc162.jpg,640,640,AD,283,247,320,277
864785870_jpg.rf.3ed5db0925cbd8ec60e6eaf18d7fc162.jpg,640,640,8H,300,283,342,310
864785870_jpg.rf.3ed5db0925cbd8ec60e6eaf18d7fc162.jpg,640,640,10S,306,335,348,357
864785870_jpg.rf.3ed5db0925cbd8ec60e6eaf18d7fc162.jpg,640,640,10S,180,463,224,485
711305336_jpg.rf.3fe9ef88863c7108e754f8b0412d0e47.jpg,640,640,AS,284,379,316,438
711305336_jpg.rf.3fe9ef88863c7108e754f8b0412d0e47.jpg,640,640,7C,220,353,269,413
711305336_jpg.rf.3fe9ef88863c7108e754f8b0412d0e47.jpg,640,640,5C,151,295,206,350
711305336_jpg.rf.3fe9ef88863c7108e754f8b0412d0e47.jpg,640,640,5C,197,24,253,77
444491250_jpg.rf.447bbfca0b326fb1fccb352f3b20acbc.jpg,640,640,5H,398,485,417,528
444491250_jpg.rf.447bbfca0b326fb1fccb352f3b20acbc.jpg,640,640,8H,349,477,374,519
444491250_jpg.rf.447bbfca0b326fb1fccb352f3b20acbc.jpg,640,640,4C,304,451,335,489
444491250_jpg.rf.447bbfca0b326fb1fccb352f3b20acbc.jpg,640,640,4C,286,275,318,313
909963092_jpg.rf.43521861b5de7ef7d018a8ec9d176977.jpg,640,640,9C,87,427,149,464
909963092_jpg.rf.43521861b5de7ef7d018a8ec9d176977.jpg,640,640,9C,116,371,174,415
909963092_jpg.rf.43521861b5de7ef7d018a8ec9d176977.jpg,640,640,QS,164,315,218,365
909963092_jpg.rf.43521861b5de7ef7d018a8ec9d176977.jpg,640,640,QS,434,340,487,390
907182376_jpg.rf.427fc662e92e4d02c42e79290be67efa.jpg,640,640,6D,436,361,474,394
907182376_jpg.rf.427fc662e92e4d02c42e79290be67efa.jpg,640,640,7C,410,382,447,422
907182376_jpg.rf.427fc662e92e4d02c42e79290be67efa.jpg,640,640,2S,375,405,406,445
907182376_jpg.rf.427fc662e92e4d02c42e79290be67efa.jpg,640,640,2S,212,333,243,373
454014883_jpg.rf.417c1a955d4091aa66d8bf615eea3a5f.jpg,640,640,5S,455,164,498,186
454014883_jpg.rf.417c1a955d4091aa66d8bf615eea3a5f.jpg,640,640,5D,437,203,479,231
454014883_jpg.rf.417c1a955d4091aa66d8bf615eea3a5f.jpg,640,640,3S,410,237,449,274
454014883_jpg.rf.417c1a955d4091aa66d8bf615eea3a5f.jpg,640,640,3S,230,229,270,266
146697529_jpg.rf.43fc8cb1b0f4d292e0b7a252a7417d25.jpg,640,640,JH,130,307,161,341
146697529_jpg.rf.43fc8cb1b0f4d292e0b7a252a7417d25.jpg,640,640,10S,149,285,185,324
146697529_jpg.rf.43fc8cb1b0f4d292e0b7a252a7417d25.jpg,640,640,5H,212,258,238,300
146697529_jpg.rf.43fc8cb1b0f4d292e0b7a252a7417d25.jpg,640,640,5H,360,357,388,400
700272188_jpg.rf.430cfd1136b87e4081b91040e6121f22.jpg,640,640,KH,299,361,337,396
700272188_jpg.rf.430cfd1136b87e4081b91040e6121f22.jpg,640,640,AD,339,338,367,376
700272188_jpg.rf.430cfd1136b87e4081b91040e6121f22.jpg,640,640,AD,391,317,414,359
700272188_jpg.rf.430cfd1136b87e4081b91040e6121f22.jpg,640,640,AD,537,419,560,461
446801686_jpg.rf.45483fb46eead97023cd47e704830a26.jpg,640,640,10D,547,348,602,399
446801686_jpg.rf.45483fb46eead97023cd47e704830a26.jpg,640,640,5D,495,381,541,441
446801686_jpg.rf.45483fb46eead97023cd47e704830a26.jpg,640,640,10D,435,403,474,465
446801686_jpg.rf.45483fb46eead97023cd47e704830a26.jpg,640,640,10D,204,247,242,310
790450350_jpg.rf.448aed08ac287a0b7615e3b67ca86b58.jpg,640,640,3H,146,235,173,299
790450350_jpg.rf.448aed08ac287a0b7615e3b67ca86b58.jpg,640,640,AD,188,244,217,306
790450350_jpg.rf.448aed08ac287a0b7615e3b67ca86b58.jpg,640,640,6S,247,263,287,325
790450350_jpg.rf.448aed08ac287a0b7615e3b67ca86b58.jpg,640,640,6S,326,531,367,592
616498238_jpg.rf.435d193f78f28d6554290c3cb140c57b.jpg,640,640,AS,259,170,292,229
616498238_jpg.rf.435d193f78f28d6554290c3cb140c57b.jpg,640,640,6D,324,159,352,222
616498238_jpg.rf.435d193f78f28d6554290c3cb140c57b.jpg,640,640,9D,380,166,406,229
616498238_jpg.rf.435d193f78f28d6554290c3cb140c57b.jpg,640,640,9D,533,394,559,457
321415620_jpg.rf.454c04efecc724420ee203606ccdfab6.jpg,640,640,QS,300,475,344,533
321415620_jpg.rf.454c04efecc724420ee203606ccdfab6.jpg,640,640,JC,249,438,303,487
321415620_jpg.rf.454c04efecc724420ee203606ccdfab6.jpg,640,640,AC,197,371,254,416
321415620_jpg.rf.454c04efecc724420ee203606ccdfab6.jpg,640,640,AC,292,118,348,164
192737614_jpg.rf.4561ef7de00365cac2321e6841a7ed8e.jpg,640,640,AD,404,458,433,496
192737614_jpg.rf.4561ef7de00365cac2321e6841a7ed8e.jpg,640,640,7H,373,470,402,514
192737614_jpg.rf.4561ef7de00365cac2321e6841a7ed8e.jpg,640,640,AD,336,477,356,519
192737614_jpg.rf.4561ef7de00365cac2321e6841a7ed8e.jpg,640,640,AD,206,356,226,398
009043943_jpg.rf.43c8081deb43d43f2c3b4e1fd26f9b05.jpg,640,640,4S,237,290,271,351
009043943_jpg.rf.43c8081deb43d43f2c3b4e1fd26f9b05.jpg,640,640,QD,306,282,334,345
009043943_jpg.rf.43c8081deb43d43f2c3b4e1fd26f9b05.jpg,640,640,KH,377,289,409,351
009043943_jpg.rf.43c8081deb43d43f2c3b4e1fd26f9b05.jpg,640,640,KH,508,529,541,592
154608610_jpg.rf.44c940ec2b2da3c721514de0c16eeb59.jpg,640,640,3D,388,256,452,284
154608610_jpg.rf.44c940ec2b2da3c721514de0c16eeb59.jpg,640,640,7D,376,308,440,343
154608610_jpg.rf.44c940ec2b2da3c721514de0c16eeb59.jpg,640,640,7S,344,374,405,423
154608610_jpg.rf.44c940ec2b2da3c721514de0c16eeb59.jpg,640,640,7S,69,410,130,459
093876819_jpg.rf.428b0b0511e71fbd3feabcfe13b35ede.jpg,640,640,6C,422,332,465,358
093876819_jpg.rf.428b0b0511e71fbd3feabcfe13b35ede.jpg,640,640,10C,426,381,468,400
093876819_jpg.rf.428b0b0511e71fbd3feabcfe13b35ede.jpg,640,640,3H,419,425,462,450
093876819_jpg.rf.428b0b0511e71fbd3feabcfe13b35ede.jpg,640,640,3H,256,500,300,524
048920579_jpg.rf.45cb2cfcb9e5ccefbf28a6764f23b3f2.jpg,640,640,5C,204,246,256,303
048920579_jpg.rf.45cb2cfcb9e5ccefbf28a6764f23b3f2.jpg,640,640,QC,266,220,309,278
048920579_jpg.rf.45cb2cfcb9e5ccefbf28a6764f23b3f2.jpg,640,640,QS,348,199,380,261
048920579_jpg.rf.45cb2cfcb9e5ccefbf28a6764f23b3f2.jpg,640,640,QS,550,378,582,438
016084701_jpg.rf.421c77059d235f24b72edcc87af5b627.jpg,640,640,3H,280,246,324,273
016084701_jpg.rf.421c77059d235f24b72edcc87af5b627.jpg,640,640,4D,283,293,326,311
016084701_jpg.rf.421c77059d235f24b72edcc87af5b627.jpg,640,640,8S,279,332,323,354
016084701_jpg.rf.421c77059d235f24b72edcc87af5b627.jpg,640,640,8S,125,423,167,444
537329295_jpg.rf.46764b91f472e0e5862649186850c67e.jpg,640,640,QD,439,234,483,253
537329295_jpg.rf.46764b91f472e0e5862649186850c67e.jpg,640,640,10S,433,265,476,291
537329295_jpg.rf.46764b91f472e0e5862649186850c67e.jpg,640,640,5C,411,313,452,345
537329295_jpg.rf.46764b91f472e0e5862649186850c67e.jpg,640,640,5C,232,334,273,366
290036695_jpg.rf.45aaafc62b5590c29f38ed2fe553fb98.jpg,640,640,7H,206,306,247,338
290036695_jpg.rf.45aaafc62b5590c29f38ed2fe553fb98.jpg,640,640,8S,195,275,236,302
290036695_jpg.rf.45aaafc62b5590c29f38ed2fe553fb98.jpg,640,640,JD,189,229,233,249
290036695_jpg.rf.45aaafc62b5590c29f38ed2fe553fb98.jpg,640,640,JD,318,111,362,131
